trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
736,False,"{'a': 0.5, 'e': 0.10992026936018012}",25,7,13.865935121403599,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
737,False,"{'a': 0.5, 'e': 0.10959100269904129}",20,14,8.532610874674123,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.10926272235766643}",25,2,24.062624021819364,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.5, 'e': 0.10893542538153032}",20,13,13.490411060789922,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.10860910882495796}",30,14,20.703779756599992,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.10828376975109819}",20,10,7.46159886527651,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.10795940523189702}",30,0,30.79727536250032,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
743,False,"{'a': 0.5, 'e': 0.10763601234807169}",25,0,23.652185537566353,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
744,False,"{'a': 0.5, 'e': 0.10731358818908403}",20,9,18.26073481285149,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.10699212985311449}",30,13,8.557750393995244,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.10667163444703576}",20,9,18.630665538930202,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.5, 'e': 0.1063520990863871}",20,13,13.912773845468646,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.1060335208953481}",30,22,15.424626164573793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.10571589700671291}",20,3,19.019638393507854,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.10539922456186433}",35,15,11.954337742471715,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
751,False,"{'a': 0.5, 'e': 0.10508350071074826}",35,23,24.210791942378766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.10476872261184789}",25,8,28.499484730541827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.10445488743215826}",25,15,-22.980775067473285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
754,False,"{'a': 0.5, 'e': 0.10414199234716055}",20,16,8.906285815616009,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.10383003454079692}",25,12,-20.458672623524496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
756,False,"{'a': 0.5, 'e': 0.10351901120544502}",35,0,27.369811376614127,"{0: 32, 1: 2, 2: 1, 3: 0, 4: 0}",0
757,False,"{'a': 0.5, 'e': 0.10320891954189276}",30,14,29.13002966551527,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.102899756759313}",20,4,12.114473109489268,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.10259152007523863}",25,2,7.603608421489343,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.10228420671553744}",20,5,24.357547134084673,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.10197781391438715}",20,2,20.295672766675004,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.1016723389142504}",25,17,16.351362851769327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.10136777896585017}",30,8,-2.8841255805281483,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
764,False,"{'a': 0.5, 'e': 0.10106413132814486}",20,2,23.268814884241927,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.10076139326830373}",20,12,13.345275587433989,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.1004595620616821}",20,9,17.30779940593225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.10015863499179714}",20,8,6.847206406431712,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.09985860935030318}",20,10,6.065857603737651,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.09955948243696745}",30,0,-42.61229899339101,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
770,False,"{'a': 0.5, 'e': 0.09926125155964566}",20,0,8.17144169524392,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
771,False,"{'a': 0.5, 'e': 0.0989639140342579}",20,8,21.700926849051545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.0986674671847645}",25,12,26.324549785006475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.09837190834314173}",25,13,14.917182767198678,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.09807723484935806}",20,0,-27.894244926724326,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
775,False,"{'a': 0.5, 'e': 0.09778344405135005}",30,18,16.726496906278943,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.09749053330499859}",20,13,10.588862263800852,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.09719849997410487}",25,11,26.23314785232565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.09690734143036704}",20,6,26.984862924367903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.09661705505335619}",20,0,20.08226543888795,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
780,False,"{'a': 0.5, 'e': 0.09632763823049303}",20,0,12.265668235953616,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.09603908835702411}",25,15,20.222757827761683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.09575140283599869}",20,8,21.30126335238592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.0954645790782451}",20,10,12.42567860360362,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.09517861450234763}",20,15,8.291268947669751,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.09489350653462311}",25,12,9.96640196941668,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.09460925260909793}",20,14,11.431865614593756,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.09432585016748485}",20,6,22.976069254853698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.09404329665916}",25,3,31.54379992139019,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.09376158954113986}",20,6,23.00240478096216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.09348072627805847}",25,8,28.33350013283272,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.09320070434214457}",30,16,13.254395488604931,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.0929215212131989}",20,0,6.92820976541452,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
793,False,"{'a': 0.5, 'e': 0.09264317437857132}",20,9,14.668001482905488,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.0923656613331385}",20,13,13.611760281733238,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.09208897957928115}",20,13,10.307364221542759,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.09181312662686165}",20,0,20.510619960329432,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.09153809999320149}",20,14,11.291723152910413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.09126389720305915}",25,16,19.47601196171729,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.09099051578860767}",25,5,31.648607402968,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.09071795328941251}",20,0,-6.094152639105938,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
801,False,"{'a': 0.5, 'e': 0.09044620725240926}",30,18,26.106672412076122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.0901752752318818}",20,5,24.703915068861328,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.08990515478944011}",20,9,7.746982335348663,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.08963584349399842}",30,0,12.856729982750378,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
805,False,"{'a': 0.5, 'e': 0.08936733892175319}",20,2,-32.14721171841059,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
806,False,"{'a': 0.5, 'e': 0.08909963865616147}",30,21,9.185600536000504,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.08883274028791908}",20,7,23.578320971542517,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.08856664141493896}",25,14,21.26428679166736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.08830133964232935}",35,19,14.232689578576606,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.08803683258237255}",30,0,39.95533036606992,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
811,False,"{'a': 0.5, 'e': 0.08777311785450327}",20,9,23.12207621998271,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.08751019308528712}",30,12,-29.915728026248228,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
813,False,"{'a': 0.5, 'e': 0.08724805590839944}",25,14,8.110022279962886,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.08698670396460385}",20,13,11.851507770007709,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.08672613490173114}",30,12,17.910117614892044,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.08646634637465792}",25,18,12.786545292151844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.08620733604528572}",25,13,18.1670641714647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.08594910158251981}",35,25,11.87455681343286,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.08569164066224835}",25,12,21.897070359033957,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.08543495096732123}",25,9,29.876328120373092,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.0851790301875295}",20,9,19.28807399828215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.08492387601958441}",25,18,10.871428383157697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.08466948616709678}",20,15,5.650120652443446,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.08441585834055614}",30,13,28.157561951114563,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.08416299025731036}",20,2,26.81932777471486,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.083910879641545}",20,2,-13.38422944224183,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
827,False,"{'a': 0.5, 'e': 0.08365952422426286}",25,11,20.793306913135858,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.08340892174326339}",20,0,-33.31974702456172,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
829,False,"{'a': 0.5, 'e': 0.08315906994312262}",25,0,36.32788155479053,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
830,False,"{'a': 0.5, 'e': 0.08290996657517266}",20,3,21.773348578906177,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.08266160939748157}",20,16,6.658241545389052,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.08241399617483297}",20,0,11.481879485063399,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
833,False,"{'a': 0.5, 'e': 0.08216712467870625}",20,16,8.841352119327194,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.08192099268725626}",25,9,-36.994730633476806,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
835,False,"{'a': 0.5, 'e': 0.08167559798529346}",20,2,26.37964826642985,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.08143093836426381}",20,12,14.150244048166568,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.08118701162222909}",25,14,20.256600831678462,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.08094381556384699}",25,6,25.489569966709396,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.08070134800035135}",25,8,36.09179217239715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.08045960674953244}",20,11,14.793147580404172,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.08021858963571736}",20,12,17.45329089896824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.07997829448975048}",20,6,19.343777121224463,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.0797387191489739}",20,9,12.03360787032138,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.07949986145720786}",20,13,13.05578079374401,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.07926171926473155}",25,11,-18.977713634963667,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
846,False,"{'a': 0.5, 'e': 0.07902429042826366}",20,15,8.417656819046867,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.07878757281094306}",30,9,36.225022593712715,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.07855156428230954}",20,14,12.515254222342849,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.07831626271828479}",25,15,18.583781149224745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.07808166600115313}",25,14,17.948305324822158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.07784777201954257}",25,17,14.881176785040187,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.07761457866840563}",25,3,35.58793683275869,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.5, 'e': 0.0773820838490006}",20,8,19.973625899985613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.07715028546887258}",20,9,8.318993868457909,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.0769191814418345}",20,10,15.745063676234036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.0766887696879486}",35,17,30.38926616002366,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.07645904813350755}",30,20,16.507101468761533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.07623001471101583}",20,8,21.594409214464388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.07600166735917104}",25,1,42.503190504937294,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.07577400402284548}",20,14,10.999885663176556,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.0755470226530676}",30,16,-33.36108891105651,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
862,False,"{'a': 0.5, 'e': 0.07532072120700357}",20,5,-18.435595827360835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
863,False,"{'a': 0.5, 'e': 0.0750950976479388}",20,0,19.449629394390566,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
864,False,"{'a': 0.5, 'e': 0.07487014994525974}",30,2,40.60183166162503,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.07464587607443557}",25,7,20.600505904853655,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.07442227401699995}",20,2,28.73055122446587,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.07419934176053282}",20,2,26.64953923962085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.07397707729864236}",20,6,9.63061358849459,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.07375547863094695}",25,13,22.297426492677317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.0735345437630571}",20,2,13.341470255892471,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.07331427070655744}",25,2,-30.082806687880726,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
872,False,"{'a': 0.5, 'e': 0.07309465747898901}",30,22,12.477256860436666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.07287570210383128}",20,4,-16.640431678920837,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
874,False,"{'a': 0.5, 'e': 0.07265740261048442}",25,19,12.038882400878691,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.07243975703425146}",25,16,14.56593092463332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.07222276341632078}",30,23,10.785948842157909,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.07200641980374836}",25,0,-2.896252581409482,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
878,False,"{'a': 0.5, 'e': 0.07179072424944025}",25,18,9.99359103511969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.07157567481213492}",20,8,19.88956481914402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.07136126955638605}",30,11,-13.87063791108708,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
881,False,"{'a': 0.5, 'e': 0.07114750655254487}",30,8,19.81618387581574,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.07093438387674295}",20,0,-29.08134112002435,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
883,False,"{'a': 0.5, 'e': 0.07072189961087469}",25,15,20.179381122290916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.0705100518425803}",30,24,8.965229282640848,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.07029883866522844}",30,0,-3.7765468453912607,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
886,False,"{'a': 0.5, 'e': 0.07008825817789911}",20,8,20.456796064913377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.06987830848536646}",25,20,8.223005779398541,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.06966898769808184}",20,9,20.431623773001512,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.06946029393215677}",25,13,18.904503237449873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.069252225309346}",25,1,26.635430912724363,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.06904477995703041}",20,11,12.458525898383536,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.06883795600820049}",20,15,10.17551164024626,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.0686317516014393}",25,0,39.354564988319936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
894,False,"{'a': 0.5, 'e': 0.06842616488090583}",25,20,11.863757677025834,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.06822119399631812}",30,19,18.881071914290832,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.06801683710293688}",20,0,30.141131431666587,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
897,False,"{'a': 0.5, 'e': 0.06781309236154871}",20,0,26.336865707659744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
898,False,"{'a': 0.5, 'e': 0.0676099579384495}",20,4,26.457212084128912,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.0674074320054281}",20,2,27.81796414200504,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.06720551273974976}",20,11,14.08203246309206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.06700419832413973}",25,12,21.738233580928714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.06680348694676687}",25,19,11.74742309251967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.06660337680122747}",30,13,27.281720830873862,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.06640386608652883}",20,13,9.912109362042427,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.06620495300707324}",25,9,23.650592429644888,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.06600663577264156}",20,3,27.98228596603958,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.06580891259837739}",20,9,8.144426930249804,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.0656117817047708}",20,0,24.85409035570423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 0.5, 'e': 0.06541524131764247}",20,5,24.040860528331756,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.06521928966812753}",25,11,28.59455369030717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.06502392499265983}",25,16,-28.28659241942385,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
912,False,"{'a': 0.5, 'e': 0.06482914553295596}",25,4,25.216516869736594,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.06463494953599953}",20,0,28.13308024023511,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
914,False,"{'a': 0.5, 'e': 0.06444133525402518}",30,5,42.91807561854192,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.06424830094450308}",20,10,18.27015097242635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.06405584487012317}",30,13,-3.6224099144626307,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.0638639652987795}",25,15,18.870808216007756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.5, 'e': 0.06367266050355457}",30,22,16.57557204782138,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.06348192876270395}",25,19,10.660241471465994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.0632917683596407}",20,0,19.800957633599758,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
